SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,BIRTHS2010,BIRTHS2011,BIRTHS2012,DEATHS2010,DEATHS2011,DEATHS2012,NATURALINC2010,NATURALINC2011,NATURALINC2012,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,NETMIG2010,NETMIG2011,NETMIG2012,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,RBIRTH2011,RBIRTH2012,RDEATH2011,RDEATH2012,RNATURALINC2011,RNATURALINC2012,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RDOMESTICMIG2011,RDOMESTICMIG2012,RNETMIG2011,RNETMIG2012
050,2,4,29,043,Missouri,Christian County,77422,77422,77871,78663,79824,449,792,1161,274,1026,983,127,542,540,147,484,443,9,35,42,287,207,676,296,242,718,6,66,0,582,582,582,582,13.10897313,12.404802918,6.9250130962,6.8144390392,6.1839600342,5.5903638784,0.4471871926,0.5300119253,2.6447928246,8.5306681305,3.0919800171,9.0606800558
050,2,4,29,045,Missouri,Clark County,7139,7139,7128,7033,6969,-11,-95,-64,18,73,77,32,65,66,-14,8,11,0,2,2,3,-108,-77,3,-106,-75,0,3,0,90,90,90,90,10.310006355,10.998428796,9.1801426453,9.4272246822,1.1298637102,1.5712041137,0.2824659275,0.2856734752,-15.25316009,-10.9984288,-14.97069416,-10.71275532
050,2,4,29,047,Missouri,Clay County,221939,221939,222729,225121,227577,790,2392,2456,783,3032,3006,351,1553,1516,432,1479,1490,77,283,301,267,718,667,344,1001,968,14,-88,-2,2646,2646,2646,2646,13.540247851,13.280376763,6.9353578207,6.6976218141,6.6048900301,6.5827549492,1.2638160098,1.3298048589,3.2064307246,2.94677688,4.4702467344,4.2765817388
050,2,4,29,049,Missouri,Clinton County,20743,20743,20735,20646,20508,-8,-89,-138,52,243,244,52,249,235,0,-6,9,0,3,4,-8,-88,-151,-8,-85,-147,0,2,0,445,445,443,446,11.744520432,11.857899597,12.034508591,11.420518054,-0.289988159,0.4373815425,0.1449940794,0.1943917967,-4.253159663,-7.338290324,-4.108165583,-7.143898527
050,2,4,29,051,Missouri,Cole County,75990,75983,76111,76422,76363,128,311,-59,229,914,877,149,612,606,80,302,271,24,83,101,27,-50,-433,51,33,-332,-3,-24,2,4968,4973,4971,4943,11.984291924,11.480184573,8.0244930605,7.932715908,3.9597988632,3.5474686651,1.0882890915,1.322119318,-0.655595838,-5.66809569,0.4326932533,-4.345976372
050,2,4,29,053,Missouri,Cooper County,17601,17601,17573,17549,17520,-28,-24,-29,45,194,198,54,183,180,-9,11,18,1,1,2,-20,-58,-47,-19,-57,-45,0,22,-2,1533,1518,1402,1487,11.047206879,11.292024295,10.42081886,10.265476632,0.6263880189,1.0265476632,0.0569443654,0.1140608515,-3.302773191,-2.680430009,-3.245828825,-2.566369158
050,2,4,29,055,Missouri,Crawford County,24696,24696,24625,24808,24832,-71,183,24,65,271,279,77,275,274,-12,-4,5,0,1,1,-59,184,19,-59,185,20,0,2,-1,332,332,332,332,10.964335565,11.24093473,11.126170777,11.039484287,-0.161835211,0.2014504432,0.0404588028,0.0402900886,7.4444197196,0.7655116841,7.4848785224,0.8058017728
050,2,4,29,057,Missouri,Dade County,7883,7883,7865,7785,7568,-18,-80,-217,17,72,73,32,104,113,-15,-32,-40,0,0,0,-1,-49,-180,-1,-49,-180,-2,1,3,133,133,133,133,9.2012779553,9.509542109,13.290734824,14.720250114,-4.089456869,-5.210708005,0,0,-6.261980831,-23.44818602,-6.261980831,-23.44818602
050,2,4,29,059,Missouri,Dallas County,16777,16777,16749,16806,16799,-28,57,-7,45,200,213,39,196,196,6,4,17,1,-2,0,-34,27,-23,-33,25,-23,-1,28,-1,199,199,199,199,11.920727164,12.676685017,11.682312621,11.664930814,0.2384145433,1.0117542032,-0.119207272,0,1.6092981672,-1.368843922,1.4900908955,-1.368843922
050,2,4,29,061,Missouri,Daviess County,8433,8433,8439,8315,8239,6,-124,-76,28,118,100,30,83,91,-2,35,9,0,1,1,7,-162,-83,7,-161,-82,1,2,-3,152,152,152,152,14.086188373,12.081672103,9.9080816521,10.994321614,4.1781067208,1.0873504893,0.1193744777,0.120816721,-19.33866539,-10.02778785,-19.21929092,-9.906971125
050,2,4,29,063,Missouri,DeKalb County,12892,12892,12863,12929,12940,-29,66,11,24,119,114,34,104,94,-10,15,20,3,17,17,-16,-5,-25,-13,12,-8,-6,39,-1,3560,3553,3559,3561,9.2276674938,8.813637945,8.064516129,7.267385674,1.1631513648,1.5462522711,1.3182382134,1.3143144304,-0.387717122,-1.932815339,0.9305210918,-0.618500908
050,2,4,29,065,Missouri,Dent County,15657,15657,15706,15585,15647,49,-121,62,51,159,183,47,208,208,4,-49,-25,2,10,10,46,-76,77,48,-66,87,-3,-6,0,202,202,202,202,10.162666581,11.71875,13.294557541,13.319672131,-3.131890959,-1.600922131,0.6391614202,0.6403688525,-4.857626794,4.9308401639,-4.218465373,5.5712090164
050,2,4,29,067,Missouri,Douglas County,13684,13684,13643,13630,13585,-41,-13,-45,37,143,129,27,147,151,10,-4,-22,0,0,0,-48,-5,-22,-48,-5,-22,-3,-4,-1,123,123,123,123,10.486561801,9.48006614,10.779892201,11.096821606,-0.2933304,-1.616755466,0,0,-0.366663,-1.616755466,-0.366663,-1.616755466
050,2,4,29,069,Missouri,Dunklin County,31953,31953,31919,31970,31826,-34,51,-144,113,468,440,114,442,451,-1,26,-11,1,9,11,-35,23,-141,-34,32,-130,1,-7,-3,672,672,672,661,14.650409304,13.793968274,13.836497676,14.138817481,0.813911628,-0.344849207,0.2817386405,0.3448492068,0.7199987478,-4.420339833,1.0017373883,-4.075490626
050,2,4,29,071,Missouri,Franklin County,101492,101491,101535,101681,101412,44,146,-269,313,1261,1253,249,929,940,64,332,313,5,19,21,-17,-171,-608,-12,-152,-587,-8,-34,5,857,857,857,857,12.410440123,12.339174664,9.1429808676,9.2568429242,3.2674592552,3.0823317396,0.1869931501,0.20680181,-1.682938351,-5.987404785,-1.495945201,-5.780602975
050,2,4,29,073,Missouri,Gasconade County,15222,15221,15230,15083,14972,9,-147,-111,33,160,142,41,213,212,-8,-53,-70,0,3,4,19,-97,-45,19,-94,-41,-2,0,0,250,250,250,250,10.556526903,9.4493428714,14.053376439,14.107469639,-3.496849537,-4.658126768,0.1979348794,0.2661786724,-6.399894435,-2.994510065,-6.201959555,-2.728331392
050,2,4,29,075,Missouri,Gentry County,6738,6738,6727,6817,6777,-11,90,-40,23,81,80,28,91,101,-5,-10,-21,0,2,2,-6,88,-20,-6,90,-18,0,10,-1,177,177,177,177,11.961015948,11.769898485,13.437684584,14.859496837,-1.476668636,-3.089598352,0.2953337271,0.2942474621,12.994683993,-2.942474621,13.29001772,-2.648227159
050,2,4,29,077,Missouri,Greene County,275174,275174,275442,277371,280626,268,1929,3255,875,3504,3438,595,2472,2452,280,1032,986,59,205,230,-71,752,2042,-12,957,2272,0,-60,-3,11242,11242,11242,11242,12.676981185,12.322646896,8.9433497403,8.7885777164,3.733631445,3.5340691796,0.7416612851,0.824377192,2.7206306653,7.3190357654,3.4622919504,8.1434129574
050,2,4,29,079,Missouri,Grundy County,10261,10261,10267,10265,10338,6,-2,73,36,127,139,47,126,129,-11,1,10,1,5,5,16,-9,58,17,-4,63,0,1,0,350,350,350,350,12.370933177,13.493180605,12.273524255,12.522448187,0.0974089227,0.9707324176,0.4870446133,0.4853662088,-0.876680304,5.6302480221,-0.389635691,6.1156142309
050,2,4,29,081,Missouri,Harrison County,8957,8957,8940,8896,8728,-17,-44,-168,28,105,101,31,107,125,-3,-2,-24,1,3,3,-15,-55,-148,-14,-52,-145,0,10,1,145,145,145,145,11.773940345,11.461643214,11.998205876,14.185201997,-0.22426553,-2.723558783,0.3363982956,0.3404448479,-6.167302086,-16.79527916,-5.83090379,-16.45483432
050,2,4,29,083,Missouri,Henry County,22272,22272,22257,22194,22153,-15,-63,-41,60,268,266,75,307,302,-15,-39,-36,1,3,8,1,-30,-10,2,-27,-2,-2,3,-3,233,233,233,233,12.058221412,11.996301892,13.812962588,13.619861546,-1.754741176,-1.623559655,0.1349800904,0.3607910343,-1.349800904,-0.450988793,-1.214820814,-0.090197759
050,2,4,29,085,Missouri,Hickory County,9627,9627,9638,9586,9391,11,-52,-195,22,74,74,41,138,142,-19,-64,-68,0,0,0,31,-8,-123,31,-8,-123,-1,20,-4,75,75,75,75,7.6987099459,7.7989144754,14.357053683,14.965484534,-6.658343737,-7.166570058,0,0,-0.832292967,-12.96306055,-0.832292967,-12.96306055
050,2,4,29,087,Missouri,Holt County,4912,4912,4893,4816,4655,-19,-77,-161,13,58,55,25,74,75,-12,-16,-20,0,1,1,-5,-65,-144,-5,-64,-143,-2,3,2,101,101,101,101,11.947677413,11.614401858,15.243588423,15.837820716,-3.29591101,-4.223418858,0.2059944382,0.2111709429,-13.38963848,-30.40861577,-13.18364404,-30.19744483
050,2,4,29,089,Missouri,Howard County,10144,10148,10129,10193,10169,-19,64,-24,33,116,113,27,95,77,6,21,36,1,8,9,-25,25,-70,-24,33,-61,-1,10,1,714,714,714,714,11.416199193,11.099106178,9.349473477,7.5631077497,2.066725716,3.5359984284,0.7873240823,0.8839996071,2.4603877571,-6.8755525,3.2477118394,-5.991552893
050,2,4,29,091,Missouri,Howell County,40400,40400,40584,40610,40629,184,26,19,143,518,529,101,474,488,42,44,41,9,35,38,129,-31,-58,138,4,-20,4,-22,-2,608,608,608,608,12.759563515,13.023301616,11.675739587,12.013934194,1.0838239279,1.0093674221,0.8621326699,0.9355112692,-0.763603222,-1.427885621,0.098529448,-0.492374352
050,2,4,29,093,Missouri,Iron County,10630,10630,10588,10469,10374,-42,-119,-95,30,108,105,34,154,167,-4,-46,-62,1,2,2,-39,-127,-35,-38,-125,-33,0,52,0,276,276,276,276,10.257871492,10.075325049,14.626964905,16.024564602,-4.369093413,-5.949239553,0.1899605832,0.1919109533,-12.06249703,-3.358441683,-11.87253645,-3.16653073
050,2,4,29,095,Missouri,Jackson County,674158,674158,675055,675300,677377,897,245,2077,2446,9544,9609,1320,6040,6030,1126,3504,3579,218,836,903,-450,-4006,-2386,-232,-3170,-1483,3,-89,-19,11219,11219,11219,11243,14.135542135,14.207382842,8.9457957352,8.9156539218,5.1897464,5.2917289198,1.2381929196,1.3351302639,-5.933254589,-3.52781928,-4.695061669,-2.192689016
050,2,4,29,097,Missouri,Jasper County,117404,117404,117779,117834,115258,375,55,-2576,441,1700,1669,261,1088,1094,180,612,575,18,58,70,179,-721,-3254,197,-663,-3184,-2,106,33,2478,2478,2478,2478,14.430443142,14.320525801,9.2354836108,9.3868515436,5.1949595311,4.9336742574,0.492332766,0.6006212139,-6.120205591,-27.92030615,-5.627872825,-27.31968493
050,2,4,29,099,Missouri,Jefferson County,218733,218728,219092,219665,220209,364,573,544,686,2656,2650,434,1848,1838,252,808,812,26,95,103,82,-392,-356,108,-297,-253,4,62,-15,1983,1983,1983,1983,12.106929348,12.048904914,8.4237972272,8.3569385779,3.683132121,3.6919663358,0.4330415241,0.4683159268,-1.786866078,-1.618645339,-1.353824554,-1.150329413
050,2,4,29,101,Missouri,Johnson County,52595,52595,52701,53482,54397,106,781,915,178,722,724,93,376,362,85,346,362,51,64,260,-32,371,296,19,435,556,2,0,-3,3671,3669,3778,3773,13.599163708,13.422445518,7.0821129559,6.7112227588,6.517050752,6.7112227588,1.2054660351,4.8202152411,6.9879359219,5.4876296592,8.193401957,10.3078449
050,2,4,29,103,Missouri,Knox County,4131,4131,4127,4117,4082,-4,-10,-35,10,45,47,14,47,48,-4,-2,-1,0,0,0,1,-15,-33,1,-15,-33,-1,7,-1,87,87,87,87,10.917030568,11.464812782,11.402231926,11.708744969,-0.485201359,-0.243932187,0,0,-3.639010189,-8.049762166,-3.639010189,-8.049762166
050,2,4,29,105,Missouri,Laclede County,35571,35571,35648,35596,35417,77,-52,-179,112,460,463,75,358,353,37,102,110,1,-2,0,40,-156,-289,41,-158,-289,-1,4,0,345,345,345,345,12.913368143,13.03986594,10.04996912,9.9418416346,2.8633990231,3.0980243054,-0.056145079,0,-4.379316153,-8.139354766,-4.435461232,-8.139354766
050,2,4,29,107,Missouri,Lafayette County,33381,33381,33421,33210,33080,40,-211,-130,114,363,355,94,334,342,20,29,13,3,5,11,17,-239,-154,20,-234,-143,0,-6,0,724,724,724,724,10.895829269,10.710514406,10.02536357,10.318298386,0.8704656991,0.3922160205,0.150080293,0.3318750943,-7.173838003,-4.64625132,-7.02375771,-4.314376226
050,2,4,29,109,Missouri,Lawrence County,38634,38634,38602,38565,38467,-32,-37,-98,117,477,483,97,414,415,20,63,68,3,9,10,-57,-94,-175,-54,-85,-165,2,-15,-1,559,560,558,559,12.362797569,12.540243016,10.729975248,10.774742964,1.6328223204,1.7655000519,0.2332603315,0.2596323606,-2.436274573,-4.54356631,-2.203014242,-4.28393395
050,2,4,29,111,Missouri,Lewis County,10211,10211,10192,10248,10174,-19,56,-74,28,121,119,36,108,113,-8,13,6,2,7,7,-12,19,-87,-10,26,-80,-1,17,0,782,782,782,782,11.839530333,11.654098521,10.567514677,11.066496915,1.2720156556,0.5876016061,0.6849315068,0.6855352071,1.8590998043,-8.520223289,2.5440313112,-7.834688081
050,2,4,29,113,Missouri,Lincoln County,52566,52566,52684,53057,53354,118,373,297,177,727,755,114,385,381,63,342,374,4,2,6,52,33,-81,56,35,-75,-1,-4,-2,632,632,632,632,13.750579246,14.190262285,7.281943617,7.1609138153,6.4686356286,7.0293484696,0.0378282785,0.1127702963,0.6241665957,-1.522399,0.6619948743,-1.409628704
050,2,4,29,115,Missouri,Linn County,12761,12761,12735,12560,12484,-26,-175,-76,32,133,141,48,177,180,-16,-44,-39,0,7,8,-9,-132,-45,-9,-125,-37,-1,-6,0,152,152,152,152,10.515912236,11.26018208,13.994860644,14.374700527,-3.478948409,-3.114518448,0.553469065,0.638875579,-10.43684523,-3.593675132,-9.883376161,-2.954799553
050,2,4,29,117,Missouri,Livingston County,15195,15195,15145,15118,15037,-50,-27,-81,44,153,148,48,190,192,-4,-37,-44,0,1,2,-45,15,-37,-45,16,-35,-1,-6,-2,1340,1301,1395,1436,10.111357103,9.8159509202,12.556587252,12.734206599,-2.445230149,-2.918255679,0.0660873013,0.1326479854,0.9913095199,-2.45398773,1.0573968212,-2.321339745
050,2,4,29,119,Missouri,McDonald County,23083,23083,23083,22871,22876,0,-212,5,77,288,311,36,192,216,41,96,95,2,12,14,-42,-328,-100,-40,-316,-86,-1,8,-4,157,157,157,157,12.534273404,13.59651999,8.3561822692,9.4432421798,4.1780911346,4.1532778106,0.5222613918,0.6120619931,-14.27514471,-4.37187138,-13.75288332,-3.759809386
050,2,4,29,121,Missouri,Macon County,15566,15566,15584,15481,15573,18,-103,92,43,182,181,54,183,176,-11,-1,5,0,1,2,35,-97,85,35,-96,87,-6,-6,0,286,286,286,286,11.717366812,11.657113415,11.781747948,11.335093708,-0.064381136,0.3220197076,0.0643811363,0.128807883,-6.244970224,5.4743350293,-6.180589087,5.6031429123
050,2,4,29,123,Missouri,Madison County,12226,12226,12190,12322,12448,-36,132,126,33,140,148,47,159,181,-14,-19,-33,2,11,12,-24,105,144,-22,116,156,0,35,3,168,168,168,168,11.422976501,11.949939443,12.973237598,14.614452967,-1.550261097,-2.664513524,0.8975195822,0.9689140089,8.567232376,11.626968107,9.4647519582,12.595882115
050,2,4,29,125,Missouri,Maries County,9176,9173,9185,9187,9014,12,2,-173,26,84,87,24,104,99,2,-20,-12,0,1,2,12,18,-166,12,19,-164,-2,3,3,67,67,67,67,9.144350098,9.5599142904,11.321576312,10.878523158,-2.177226214,-1.318608868,0.1088613107,0.2197681446,1.9595035924,-18.240756,2.0683649031,-18.02098786
050,2,4,29,127,Missouri,Marion County,28781,28781,28776,28726,28745,-5,-50,19,98,356,348,88,314,304,10,42,44,0,2,3,-14,-82,-28,-14,-80,-25,-1,-12,0,1368,1368,1368,1366,12.382178011,12.110455708,10.921359257,10.579248665,1.4608187541,1.5312070436,0.0695627978,0.1044004802,-2.85207471,-0.974404482,-2.782511913,-0.870004002
050,2,4,29,129,Missouri,Mercer County,3785,3785,3777,3783,3729,-8,6,-54,8,41,48,14,38,42,-6,3,6,0,2,2,0,-5,-62,0,-3,-60,-2,6,0,51,51,51,51,10.846560847,12.779552716,10.052910053,11.182108626,0.7936507937,1.5974440895,0.5291005291,0.5324813632,-1.322751323,-16.50692226,-0.793650794,-15.97444089
050,2,4,29,131,Missouri,Miller County,24748,24748,24728,24860,24817,-20,132,-43,71,277,306,67,248,257,4,29,49,7,21,25,-32,52,-116,-25,73,-91,1,30,-1,271,271,271,271,11.172057756,12.319584516,10.00241994,10.34684059,1.1696378156,1.9727439258,0.8469791078,1.0065020029,2.0972816004,-4.670169294,2.9442607082,-3.663667291
050,2,4,29,133,Missouri,Mississippi County,14358,14358,14333,14269,14322,-25,-64,53,50,170,178,60,193,197,-10,-23,-19,0,2,4,-15,-50,67,-15,-48,71,0,7,1,1874,1834,1833,1848,11.88728061,12.451470743,13.495559751,13.780560316,-1.608279141,-1.329089574,0.1398503601,0.2798083313,-3.496259003,4.6867895492,-3.356408643,4.9665978805
050,2,4,29,135,Missouri,Moniteau County,15607,15607,15637,15705,15625,30,68,-80,48,200,191,41,152,161,7,48,30,1,2,2,22,18,-113,23,20,-111,0,0,1,1316,1346,1338,1271,12.762427414,12.192786467,9.6994448344,10.277689116,3.0629825793,1.9150973508,0.1276242741,0.1276731567,1.1486184672,-7.213533355,1.2762427414,-7.085860198
050,2,4,29,137,Missouri,Monroe County,8840,8840,8794,8712,8703,-46,-82,-9,22,100,91,28,88,99,-6,12,-8,0,0,0,-40,-101,-1,-40,-101,-1,0,7,0,128,128,128,128,11.424654404,10.450760838,10.053695876,11.369509044,1.3709585285,-0.918748206,0,0,-11.53890095,-0.114843526,-11.53890095,-0.114843526
050,2,4,29,139,Missouri,Montgomery County,12236,12236,12241,12217,11996,5,-24,-221,34,155,135,36,163,153,-2,-8,-18,0,4,4,9,-17,-211,9,-13,-207,-2,-3,4,394,394,394,394,12.674789435,11.151034568,13.328972115,12.637839177,-0.654182681,-1.486804609,0.3270913403,0.3304010242,-1.390138196,-17.42865403,-1.063046856,-17.098253
050,2,4,29,141,Missouri,Morgan County,20565,20565,20572,20396,20117,7,-176,-279,62,233,252,67,297,313,-5,-64,-61,0,1,2,13,-114,-224,13,-113,-222,-1,1,4,302,302,302,302,11.374731498,12.440451213,14.499121265,15.451830277,-3.124389768,-3.011379064,0.0488185901,0.0987337398,-5.565319274,-11.05817886,-5.516500683,-10.95944512
050,2,4,29,143,Missouri,New Madrid County,18956,18960,18924,18788,18488,-36,-136,-300,60,221,217,64,234,225,-4,-13,-8,2,2,2,-32,-119,-294,-30,-117,-292,-2,-6,0,332,332,332,332,11.720407297,11.642880137,12.409843021,12.072110741,-0.689435723,-0.429230604,0.1060670344,0.107307651,-6.310988545,-15.7742247,-6.20492151,-15.66691705
050,2,4,29,145,Missouri,Newton County,58114,58112,58124,58829,59069,12,705,240,186,744,746,127,542,547,59,202,199,11,40,44,-54,353,4,-43,393,48,-4,110,-7,880,880,880,880,12.723059691,12.65500687,9.2686805811,9.2792074505,3.4543791096,3.3757994198,0.6840354672,0.7464079119,6.0366129984,0.0678552647,6.7206484656,0.8142631766
050,2,4,29,147,Missouri,Nodaway County,23370,23370,23380,23458,23419,10,78,-39,70,215,214,45,190,182,25,25,32,8,43,45,-24,6,-116,-16,49,-71,1,4,0,3611,3610,3604,3609,9.180579871,9.1302771082,8.1130705837,7.7650020266,1.0675092873,1.3652750816,1.8361159742,1.9199180835,0.256202229,-4.949122171,2.0923182032,-3.029204087
050,2,4,29,149,Missouri,Oregon County,10881,10881,10929,11076,10997,48,147,-79,29,133,129,29,145,156,0,-12,-27,0,1,1,47,149,-53,47,150,-52,1,9,0,121,121,121,121,12.088161781,11.688488198,13.178822995,14.134915961,-1.090661213,-2.446427762,0.0908884344,0.0906084356,13.542376733,-4.802247089,13.633265167,-4.711638654
050,2,4,29,151,Missouri,Osage County,13878,13885,13870,13917,13858,-15,47,-59,36,148,160,34,118,131,2,30,29,0,0,0,-18,15,-89,-18,15,-89,1,2,1,405,405,405,405,10.652463382,11.521152115,8.4931802642,9.4329432943,2.159283118,2.0882088209,0,0,1.079641559,-6.408640864,1.079641559,-6.408640864
050,2,4,29,153,Missouri,Ozark County,9723,9723,9730,9639,9601,7,-91,-38,21,75,80,24,123,132,-3,-48,-52,0,2,2,14,-44,13,14,-42,15,-4,-1,-1,123,123,123,123,7.7443337292,8.316008316,12.700707316,13.721413721,-4.956373587,-5.405405405,0.2065155661,0.2079002079,-4.543342454,1.3513513514,-4.336826888,1.5592515593
050,2,4,29,155,Missouri,Pemiscot County,18296,18296,18221,18180,18111,-75,-41,-69,69,283,284,76,218,236,-7,65,48,1,3,4,-66,-105,-122,-65,-102,-118,-3,-4,1,202,202,202,202,15.549023378,15.651263399,11.977692921,13.005979444,3.571330458,2.6452839547,0.1648306365,0.2204403296,-5.769072278,-6.723430052,-5.604241642,-6.502989722
050,2,4,29,157,Missouri,Perry County,18971,18971,18978,18906,19018,7,-72,112,59,223,209,57,214,225,2,9,-16,5,11,13,7,-134,124,12,-123,137,-7,42,-9,286,286,286,286,11.772780065,11.022044088,11.297645444,11.865836937,0.4751346215,-0.843792849,0.5807200929,0.6855816897,-7.074226586,6.5393945786,-6.493506494,7.2249762683
050,2,4,29,159,Missouri,Pettis County,42201,42201,42280,42148,42319,79,-132,171,154,586,575,90,399,385,64,187,190,10,38,59,9,-359,-75,19,-321,-16,-4,2,-3,851,851,851,851,13.881650637,13.614784472,9.4518406216,9.1159861248,4.4298100156,4.4987983473,0.9001752973,1.3969952763,-8.504287677,-1.775841453,-7.60411238,-0.378846177
050,2,4,29,161,Missouri,Phelps County,45156,45156,45291,45107,44987,135,-184,-120,147,537,510,88,424,409,59,113,101,30,105,116,50,-389,-341,80,-284,-225,-4,-13,4,3001,2988,3012,3011,11.880793823,11.321508647,9.3807385119,9.0794059538,2.500055311,2.2421026927,2.3230602447,2.5750882412,-8.606385097,-7.569871468,-6.283324852,-4.994783226
050,2,4,29,163,Missouri,Pike County,18516,18516,18486,18671,18565,-30,185,-106,51,226,225,53,189,194,-2,37,31,1,6,8,-31,147,-147,-30,153,-139,2,-5,2,2162,2157,2314,2310,12.164598864,12.085078956,10.173049493,10.420023633,1.9915493716,1.6650553228,0.3229539521,0.4296916962,7.9123718277,-7.895584918,8.2353257798,-7.465893222
050,2,4,29,165,Missouri,Platte County,89322,89322,89729,90829,92054,407,1100,1225,288,1143,1089,132,572,557,156,571,532,30,107,124,216,432,562,246,539,686,5,-10,7,869,869,869,869,12.66075167,11.909253457,6.3359142215,6.0913261484,6.3248374484,5.8179273087,1.1852147232,1.3560582449,4.7851659854,6.1460059164,5.9703807087,7.5020641612
050,2,4,29,167,Missouri,Polk County,31137,31137,31137,31147,31017,0,10,-130,82,396,381,90,377,387,-8,19,-6,4,16,18,6,-25,-142,10,-9,-124,-2,0,0,1511,1511,1511,1511,12.71594631,12.257898462,12.105837775,12.450936233,0.6101085351,-0.193037771,0.5137756085,0.5791133132,-0.802774388,-4.568560582,-0.28899878,-3.989447269
050,2,4,29,169,Missouri,Pulaski County,52274,52277,52827,53082,53259,550,255,177,230,854,870,62,258,264,168,596,606,127,87,739,245,-451,-1189,372,-364,-450,10,23,21,9989,9989,9989,9989,16.12705247,16.362456625,4.8721071864,4.9651592518,11.254945283,11.397297374,1.6429198652,13.898684421,-8.516745508,-22.36202405,-6.873825643,-8.463339634
050,2,4,29,171,Missouri,Putnam County,4979,4979,4971,4962,4931,-8,-9,-31,15,48,47,18,51,61,-3,-3,-14,0,0,0,-4,-6,-17,-4,-6,-17,-1,0,0,57,57,57,57,9.6647538508,9.501667846,10.268800966,12.331951885,-0.604047116,-2.830284039,0,0,-1.208094231,-3.436773476,-1.208094231,-3.436773476
050,2,4,29,173,Missouri,Ralls County,10167,10167,10183,10306,10277,16,123,-29,25,99,100,23,79,91,2,20,9,0,0,0,13,92,-38,13,92,-38,1,11,0,54,54,54,54,9.6637219972,9.7167565467,7.711454927,8.8422484575,1.9522670701,0.8745080892,0,0,8.9804285226,-3.692367488,8.9804285226,-3.692367488
050,2,4,29,175,Missouri,Randolph County,25414,25414,25431,25218,25330,17,-213,112,87,276,288,71,241,241,16,35,47,2,10,13,0,-256,53,2,-246,66,-1,-2,-1,2455,2456,2354,2469,10.89853699,11.395109599,9.5164761397,9.5354910184,1.3820608502,1.8596185804,0.3948745286,0.5143625861,-10.10878793,2.097016697,-9.713913404,2.6113792831
050,2,4,29,177,Missouri,Ray County,23494,23494,23455,23285,23064,-39,-170,-221,58,255,266,62,259,255,-4,-4,11,0,1,3,-31,-174,-238,-31,-173,-235,-4,7,3,311,311,311,311,10.911424904,11.478133293,11.08258451,11.003473646,-0.171159606,0.4746596475,0.0427899016,0.1294526311,-7.445442875,-10.26990874,-7.402652974,-10.1404561
050,2,4,29,179,Missouri,Reynolds County,6696,6694,6690,6700,6667,-4,10,-33,19,67,61,18,82,90,1,-15,-29,0,0,0,-2,-17,-2,-2,-17,-2,-3,42,-2,101,101,101,101,10.00746826,9.12695444,12.247946229,13.465998354,-2.240477969,-4.339043914,0,0,-2.539208364,-0.299244408,-2.539208364,-0.299244408
050,2,4,29,181,Missouri,Ripley County,14100,14100,14112,14131,14036,12,19,-95,51,178,196,53,187,222,-2,-9,-26,0,1,1,17,30,-71,17,31,-70,-3,-3,1,63,63,63,63,12.604893248,13.916995065,13.242219311,15.763127064,-0.637326063,-1.846131998,0.070814007,0.0710050769,2.1244202103,-5.041360457,2.1952342173,-4.97035538
050,2,4,29,183,Missouri,St. Charles County,360485,360485,361745,364981,368666,1260,3236,3685,1129,4528,4441,551,2246,2267,578,2282,2174,96,342,371,603,586,1180,699,928,1551,-17,26,-40,5426,5426,5426,5426,12.461367833,12.106639842,6.181146677,6.1800838823,6.2802211563,5.9265559595,0.9412075528,1.0113855846,1.6127123565,3.2168059026,2.5539199093,4.2281914872
050,2,4,29,185,Missouri,St. Clair County,9805,9805,9830,9696,9474,25,-134,-222,31,85,70,37,140,147,-6,-55,-77,0,2,3,32,-85,-146,32,-83,-143,-1,4,-2,207,207,207,207,8.7063402643,7.3030777256,14.339854553,15.336463224,-5.633514289,-8.033385498,0.204855065,0.3129890454,-8.706340264,-15.23213354,-8.501485199,-14.9191445
